NOPD_Item,Type_,TypeText,MapX,MapY,TimeCreate,TimeDispatch,TimeClosed,Disposition,DispositionText,BLOCK_ADDRESS,Zip
C3064914,98,DRIVING WHILE UNDER INFLUENCE,3678485,532787,3/24/2014 03:05:49,,3/24/2014 04:29:23,NAT,Necessary Action Taken,N Claiborne Ave & Canal St (1E02),
C3068414,98,DRIVING WHILE UNDER INFLUENCE,3706529,553137,3/24/2014 04:14:20,3/24/2014 04:14:20,3/24/2014 05:10:12,NAT,Necessary Action Taken,Chef Menteur Blvd (7F01) & Crowder Blvd,70127
C3096814,98,DRIVING WHILE UNDER INFLUENCE,3719988,568784,3/24/2014 10:58:19,3/24/2014 10:58:19,3/24/2014 12:19:00,NAT,Necessary Action Taken,N I-10 Service Rd & Ridgefield Dr,70128
F1240314,98,DRIVING WHILE UNDER INFLUENCE,3681893,533923,6/10/2014 05:15:56,,6/10/2014 06:00:45,NAT,Necessary Action Taken,009XX N Rampart St,70116
A2712314,98,DRIVING WHILE UNDER INFLUENCE,3660628,526733,1/21/2014 23:52:35,1/21/2014 23:52:35,1/22/2014 00:39:40,NAT,Necessary Action Taken,S Carrollton Ave (2D01) & St Charles Ave,70118
A2723414,98,DRIVING WHILE UNDER INFLUENCE,3681441,525521,1/22/2014 03:09:21,1/22/2014 03:26:17,1/22/2014 04:58:20,NAT,Necessary Action Taken,Annunciation St (6C01) & Calliope St,
C3191214,98,DRIVING WHILE UNDER INFLUENCE,3673662,522885,3/25/2014 02:14:57,3/25/2014 02:14:57,3/25/2014 04:26:48,NAT,Necessary Action Taken,Louisiana Ave & Danneel St (6F04),70115
L1227314,98,DRIVING WHILE UNDER INFLUENCE,3680575,519812,12/11/2014 01:36:17,,12/11/2014 03:16:45,NAT,Necessary Action Taken,Tchoupitoulas St & Jackson Ave (6A02),70130
F1350314,98,DRIVING WHILE UNDER INFLUENCE,3667862,541068,6/10/2014 22:17:44,6/10/2014 22:17:59,6/11/2014 00:19:22,NAT,Necessary Action Taken,City Park Ave & Canal Blvd (3E01),
C3196114,98,DRIVING WHILE UNDER INFLUENCE,3678074,531808,3/25/2014 03:30:03,3/25/2014 03:30:03,3/25/2014 04:19:54,NAT,Necessary Action Taken,Tulane Ave & S Robertson St (8J02),70112
L1234714,98,DRIVING WHILE UNDER INFLUENCE,3675514,523151,12/11/2014 04:53:08,,12/11/2014 07:05:09,NAT,Necessary Action Taken,Baronne St & Washington Ave,70115
B1548514,98,DRIVING WHILE UNDER INFLUENCE,3671802,518864,2/13/2014 01:10:40,,2/13/2014 01:55:27,NAT,Necessary Action Taken,042XX Magazine St,70115
L1233314,98,DRIVING WHILE UNDER INFLUENCE,3696526,534131,12/11/2014 04:06:10,,12/11/2014 05:16:45,NAT,Necessary Action Taken,Saint Claude Ave & Lizardi St (5E01),70117
B1550014,98,DRIVING WHILE UNDER INFLUENCE,3669589,518645,2/13/2014 01:32:31,,2/13/2014 04:07:06,NAT,Necessary Action Taken,048XX Magazine St,70115
B1559614,98,DRIVING WHILE UNDER INFLUENCE,3668550,535539,2/13/2014 04:56:38,,2/13/2014 06:37:30,NAT,Necessary Action Taken,S Carrollton Ave (2T06) & I-10 Onramp,
F1512714,98,DRIVING WHILE UNDER INFLUENCE,3677735,518789,6/12/2014 00:31:54,,6/12/2014 01:30:29,NAT,Necessary Action Taken,005XX 6th St,70115
F1518114,98,DRIVING WHILE UNDER INFLUENCE,3674978,517811,6/12/2014 01:36:29,6/12/2014 01:36:29,6/12/2014 02:19:30,NAT,Necessary Action Taken,035XX Tchoupitoulas St,70115
F1531314,98,DRIVING WHILE UNDER INFLUENCE,3682131,523733,6/12/2014 04:59:45,,6/12/2014 05:05:40,NAT,Necessary Action Taken,Religious St & Euterpe St,70130
F1532314,98,DRIVING WHILE UNDER INFLUENCE,3667818,533652,6/12/2014 05:27:15,,6/12/2014 07:23:40,NAT,Necessary Action Taken,Olive St & Fern St,70125
E4019014,98,DRIVING WHILE UNDER INFLUENCE,3671838,520990,5/30/2014 04:12:33,,5/30/2014 05:46:04,NAT,Necessary Action Taken,Saint Charles Ave & Palm Ter,70115
K0536714,98,DRIVING WHILE UNDER INFLUENCE,3677049,520824,11/5/2014 00:06:37,,11/5/2014 00:52:49,NAT,Necessary Action Taken,Magazine St & Washington Ave,
K0541014,98,DRIVING WHILE UNDER INFLUENCE,3691635,523913,11/5/2014 00:58:58,11/5/2014 00:58:58,11/5/2014 03:03:47,NAT,Necessary Action Taken,Mardi Gras Blvd & Copernicus St (4I04),70114
C3328114,98,DRIVING WHILE UNDER INFLUENCE,3669746,520707,3/26/2014 00:27:34,3/26/2014 00:27:34,3/26/2014 01:19:07,NAT,Necessary Action Taken,Saint Charles Ave & Valence St,70115
C3329414,98,DRIVING WHILE UNDER INFLUENCE,3669082,520137,3/26/2014 00:40:06,3/26/2014 00:40:06,3/26/2014 01:17:44,NAT,Necessary Action Taken,Prytania St & Lyons St,70115
K0544614,98,DRIVING WHILE UNDER INFLUENCE,3673385,519063,11/5/2014 01:52:45,11/5/2014 01:52:45,11/5/2014 03:30:54,NAT,Necessary Action Taken,Magazine St & Peniston St,70115
K0546714,98,DRIVING WHILE UNDER INFLUENCE,3680816,533417,11/5/2014 02:42:53,,11/5/2014 04:18:42,NAT,Necessary Action Taken,012XX Basin St,70112
C3336714,98,DRIVING WHILE UNDER INFLUENCE,3661500,527878,3/26/2014 02:38:41,3/26/2014 02:38:41,3/26/2014 05:46:34,NAT,Necessary Action Taken,010XX S Carrollton Ave,70118
C3337114,98,DRIVING WHILE UNDER INFLUENCE,3670108,520752,3/26/2014 02:42:23,3/26/2014 02:42:23,3/26/2014 04:12:00,NAT,Necessary Action Taken,Saint Charles Ave & Cadiz St (2F04),70115
C3337314,98,DRIVING WHILE UNDER INFLUENCE,3668280,545789,3/26/2014 02:47:00,3/26/2014 02:47:00,3/26/2014 03:43:46,NAT,Necessary Action Taken,I-610 E & Canal Blvd (3E01),70124
C3341114,98,DRIVING WHILE UNDER INFLUENCE,3674250,521518,3/26/2014 04:00:26,3/26/2014 04:00:26,3/26/2014 04:47:41,NAT,Necessary Action Taken,Saint Charles Ave & Louisiana Ave (6D01),70115
F1650414,98,DRIVING WHILE UNDER INFLUENCE,3678391,518805,6/12/2014 23:19:31,6/12/2014 23:19:31,6/13/2014 00:30:19,NAT,Necessary Action Taken,Tchoupitoulas St & Washington Ave,70130
F1658814,98,DRIVING WHILE UNDER INFLUENCE,3679078,527885,6/13/2014 00:51:57,,6/13/2014 00:52:15,NAT,Necessary Action Taken,O'Keefe Ave & Howard Ave,70113
F1665914,98,DRIVING WHILE UNDER INFLUENCE,3677872,521816,6/13/2014 02:29:37,6/13/2014 02:29:37,6/13/2014 03:13:48,NAT,Necessary Action Taken,1st St & Camp St,70130
F1668314,98,DRIVING WHILE UNDER INFLUENCE,3679958,519463,6/13/2014 03:10:58,,6/13/2014 04:23:36,NAT,Necessary Action Taken,Soraparu St (6A02) & Tchoupitoulas St,70130
F1668814,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,6/13/2014 03:16:42,6/13/2014 03:16:42,6/13/2014 04:23:54,NAT,Necessary Action Taken,Tchoupitoulas St & Louisiana Ave (6A03),70115
F1672014,98,DRIVING WHILE UNDER INFLUENCE,3671906,525959,6/13/2014 04:37:42,,6/13/2014 12:39:21,NAT,Necessary Action Taken,S Claiborne Ave (2O01) & Delachaise St,
F1673714,98,DRIVING WHILE UNDER INFLUENCE,3680494,536758,6/13/2014 04:57:07,,6/13/2014 04:58:13,NAT,Necessary Action Taken,N Roman St & Bayou Rd,70116
F1782314,98,DRIVING WHILE UNDER INFLUENCE,3676730,518170,6/14/2014 00:25:00,,6/14/2014 01:21:48,NAT,Necessary Action Taken,Harmony St & Tchoupitoulas St,70115
F1784514,98,DRIVING WHILE UNDER INFLUENCE,3680540,525241,6/14/2014 00:47:20,,6/14/2014 02:28:11,NAT,Necessary Action Taken,Magazine St & Thalia St,70130
F1789014,98,DRIVING WHILE UNDER INFLUENCE,3674355,524907,6/14/2014 01:24:16,6/14/2014 01:24:16,6/14/2014 02:28:49,NAT,Necessary Action Taken,La Salle St (6F02) & Washington Ave,70115
F1798214,98,DRIVING WHILE UNDER INFLUENCE,3677023,518291,6/14/2014 03:19:50,6/14/2014 03:19:50,6/14/2014 04:40:10,NAT,Necessary Action Taken,Tchoupitoulas St & 9th St,70115
C3469214,98,DRIVING WHILE UNDER INFLUENCE,3680229,523778,3/27/2014 01:03:26,3/27/2014 01:03:26,3/27/2014 01:45:39,NAT,Necessary Action Taken,015XX Magazine St,70130
C3473714,98,DRIVING WHILE UNDER INFLUENCE,3672464,539623,3/27/2014 02:39:54,3/27/2014 02:39:54,3/27/2014 03:49:43,NAT,Necessary Action Taken,006XX N Carrollton Ave,70119
F1915714,98,DRIVING WHILE UNDER INFLUENCE,3682868,535366,6/15/2014 01:34:54,6/15/2014 01:35:02,6/15/2014 02:28:42,NAT,Necessary Action Taken,Esplanade Ave (1A01) & N Rampart St,70116
F1924514,98,DRIVING WHILE UNDER INFLUENCE,3674167,519307,6/15/2014 03:23:56,,6/15/2014 05:19:42,NAT,Necessary Action Taken,Magazine St & Foucher St,70115
K0664614,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,11/6/2014 00:22:57,,11/6/2014 01:15:36,NAT,Necessary Action Taken,Tchoupitoulas St & Louisiana Ave (6A03),70115
K0671514,98,DRIVING WHILE UNDER INFLUENCE,3680890,530058,11/6/2014 02:17:41,11/6/2014 02:39:49,11/6/2014 04:40:12,NAT,Necessary Action Taken,St Charles Ave & Gravier St,70130
K2791614,98,DRIVING WHILE UNDER INFLUENCE,3680408,526408,11/23/2014 04:05:02,,11/23/2014 04:06:04,RTF,REPORT TO FOLLOW,Camp St & US90B E,70130
K0674314,98,DRIVING WHILE UNDER INFLUENCE,3677603,518510,11/6/2014 03:07:47,11/6/2014 03:07:47,11/6/2014 04:17:46,NAT,Necessary Action Taken,Tchoupitoulas St & 7th St,70115
B1691314,98,DRIVING WHILE UNDER INFLUENCE,3682877,535288,2/14/2014 02:15:26,2/14/2014 02:45:15,2/14/2014 03:37:19,NAT,Necessary Action Taken,Esplanade Ave (8E02) & N Rampart St,
B1693614,98,DRIVING WHILE UNDER INFLUENCE,3670796,517424,2/14/2014 02:42:26,,2/14/2014 03:28:08,NAT,Necessary Action Taken,Tchoupitoulas St & Jena St,70115
B1697114,98,DRIVING WHILE UNDER INFLUENCE,3691599,548876,2/14/2014 03:40:46,,2/14/2014 04:49:19,NAT,Necessary Action Taken,I10 W (3U01) & Louisa St,70126
B1699514,98,DRIVING WHILE UNDER INFLUENCE,3668087,521099,2/14/2014 04:24:36,,2/14/2014 05:20:03,NAT,Necessary Action Taken,052XX Saint Charles Ave,70115
B1701614,98,DRIVING WHILE UNDER INFLUENCE,3678548,521842,2/14/2014 05:00:37,,2/14/2014 06:18:31,NAT,Necessary Action Taken,023XX Magazine St,70130
F2043714,98,DRIVING WHILE UNDER INFLUENCE,3680554,531646,6/16/2014 04:46:01,6/16/2014 05:08:14,6/16/2014 06:28:33,NAT,Necessary Action Taken,010XX Iberville St,70112
C3574914,98,DRIVING WHILE UNDER INFLUENCE,3703589,558314,3/27/2014 20:13:59,,3/27/2014 21:57:23,NAT,Necessary Action Taken,I-10 E & Crowder Blvd Exit,
C3595414,98,DRIVING WHILE UNDER INFLUENCE,3679058,527021,3/27/2014 23:41:48,,3/27/2014 23:43:53,NAT,Necessary Action Taken,Baronne St (6G03) & Calliope St,70113
C3600314,98,DRIVING WHILE UNDER INFLUENCE,3679058,527021,3/28/2014 00:37:59,,3/28/2014 01:20:51,NAT,Necessary Action Taken,Calliope St & Baronne St (6G03),70113
C3600514,98,DRIVING WHILE UNDER INFLUENCE,3679058,527021,3/28/2014 00:39:50,,3/28/2014 01:42:02,NAT,Necessary Action Taken,Calliope St & Baronne St (6G03),70113
C3600614,98,DRIVING WHILE UNDER INFLUENCE,3679058,527021,3/28/2014 00:40:00,,3/28/2014 01:35:41,NAT,Necessary Action Taken,Calliope St & Baronne St (6G03),70113
C3601214,98,DRIVING WHILE UNDER INFLUENCE,3679058,527021,3/28/2014 00:54:04,,3/28/2014 01:46:56,NAT,Necessary Action Taken,Calliope St & Baronne St (6G03),
C3602314,98,DRIVING WHILE UNDER INFLUENCE,3679058,527021,3/28/2014 01:04:18,,3/28/2014 01:05:08,NAT,Necessary Action Taken,Calliope St & Baronne St (6G03),70113
C3603114,98,DRIVING WHILE UNDER INFLUENCE,3679058,527021,3/28/2014 01:23:14,,3/28/2014 01:24:21,NAT,Necessary Action Taken,Baronne St (6G03) & Calliope St,70113
C3612214,98,DRIVING WHILE UNDER INFLUENCE,3677328,523384,3/28/2014 05:00:38,,3/28/2014 05:46:42,NAT,Necessary Action Taken,023XX Saint Charles Ave,70130
I3009214,98,DRIVING WHILE UNDER INFLUENCE,3669682,531903,9/24/2014 03:56:16,,9/24/2014 04:36:51,NAT,Necessary Action Taken,S Jefferson Davis Pkwy & Earhart Blvd (2V03),70125
C2377714,98,DRIVING WHILE UNDER INFLUENCE,3682867,535370,3/19/2014 02:24:50,3/19/2014 02:24:50,3/19/2014 05:41:21,NAT,Necessary Action Taken,N Rampart St & Esplanade Ave (1A01),70116
F2308114,98,DRIVING WHILE UNDER INFLUENCE,3666038,517107,6/18/2014 01:39:58,6/18/2014 01:39:58,6/18/2014 02:57:15,RTF,REPORT TO FOLLOW,055XX Tchoupitoulas St,70115
F2315614,98,DRIVING WHILE UNDER INFLUENCE,3680403,526214,6/18/2014 03:44:31,6/18/2014 03:44:31,6/18/2014 04:24:49,NAT,Necessary Action Taken,011XX Camp St,70130
K0797114,98,DRIVING WHILE UNDER INFLUENCE,3660628,526733,11/6/2014 23:51:00,11/6/2014 23:51:00,11/7/2014 02:25:42,NAT,Necessary Action Taken,St Charles Ave & S Carrollton Ave (2D01),70118
K0798014,98,DRIVING WHILE UNDER INFLUENCE,3676722,518123,11/7/2014 00:09:51,,11/7/2014 01:18:52,NAT,Necessary Action Taken,032XX Tchoupitoulas St,70115
K0803314,98,DRIVING WHILE UNDER INFLUENCE,3666596,528941,11/7/2014 01:10:22,11/7/2014 01:10:22,11/7/2014 02:57:34,NAT,Necessary Action Taken,S Claiborne Ave & Audubon Blvd (2M04),70125
A2856014,98,DRIVING WHILE UNDER INFLUENCE,3674212,520058,1/23/2014 02:40:41,1/23/2014 02:40:41,1/23/2014 03:47:42,NAT,Necessary Action Taken,035XX Chestnut St,70115
E1957314,98,DRIVING WHILE UNDER INFLUENCE,3678209,532369,5/15/2014 01:45:44,5/15/2014 01:45:44,5/15/2014 02:54:44,NAT,Necessary Action Taken,002XX S Claiborne Ave,70112
L1344214,98,DRIVING WHILE UNDER INFLUENCE,3682033,534263,12/12/2014 00:38:42,12/12/2014 00:38:42,12/12/2014 02:14:08,NAT,Necessary Action Taken,St Philip St & N Rampart St (1F02),70116
L1346014,98,DRIVING WHILE UNDER INFLUENCE,3681692,520667,12/12/2014 01:01:57,,12/12/2014 02:19:16,NAT,Necessary Action Taken,019XX Tchoupitoulas St,70130
A2860114,98,DRIVING WHILE UNDER INFLUENCE,3671418,518738,1/23/2014 04:23:38,,1/23/2014 05:25:27,NAT,Necessary Action Taken,043XX Magazine St,70115
L1352714,98,DRIVING WHILE UNDER INFLUENCE,3674160,519260,12/12/2014 03:22:32,12/12/2014 03:22:32,12/12/2014 05:42:28,RTF,REPORT TO FOLLOW,036XX Magazine St,70115
F2438314,98,DRIVING WHILE UNDER INFLUENCE,3668520,549388,6/19/2014 00:30:40,6/19/2014 00:30:40,6/19/2014 02:05:43,NAT,Necessary Action Taken,063XX Canal Blvd,70124
F2440214,98,DRIVING WHILE UNDER INFLUENCE,3678391,518805,6/19/2014 00:47:32,6/19/2014 00:47:32,6/19/2014 00:47:57,NAT,Necessary Action Taken,Tchoupitoulas St & Washington Ave,70130
F2444514,98,DRIVING WHILE UNDER INFLUENCE,3677598,518462,6/19/2014 01:48:57,6/19/2014 01:48:57,6/19/2014 02:58:20,NAT,Necessary Action Taken,030XX Tchoupitoulas St,70115
F2445214,98,DRIVING WHILE UNDER INFLUENCE,3678391,518805,6/19/2014 02:04:24,,6/19/2014 02:50:08,NAT,Necessary Action Taken,028XX Tchoupitoulas St,70130
C3751714,98,DRIVING WHILE UNDER INFLUENCE,3673958,538443,3/29/2014 04:55:37,,3/29/2014 05:50:51,NAT,Necessary Action Taken,N Jefferson Davis Pkwy & Toulouse St,70119
A1428614,98,DRIVING WHILE UNDER INFLUENCE,3681691,520667,1/11/2014 22:50:21,1/11/2014 22:50:21,1/12/2014 00:11:34,NAT,Necessary Action Taken,019XX Tchoupitoulas St,70130
F2454114,98,DRIVING WHILE UNDER INFLUENCE,3666966,540663,6/19/2014 04:50:03,6/19/2014 04:50:03,6/19/2014 05:43:04,NAT,Necessary Action Taken,I10 W & Metairie Rd,70118
F2459714,98,DRIVING WHILE UNDER INFLUENCE,3678586,539420,6/19/2014 06:31:19,,6/19/2014 07:44:16,NAT,Necessary Action Taken,N Broad St & Bayou Rd (1C04),70119
C3759114,98,DRIVING WHILE UNDER INFLUENCE,3670141,531996,3/29/2014 07:31:33,3/29/2014 07:35:25,3/29/2014 11:17:31,NAT,Necessary Action Taken,Earhart Blvd (2V03) & Washington Ave,70125
C3775914,98,DRIVING WHILE UNDER INFLUENCE,3670915,519826,3/29/2014 10:37:59,3/29/2014 10:43:31,3/29/2014 12:32:55,NAT,Necessary Action Taken,Napoleon Ave & Coliseum St (2F04),70115
B1829014,98,DRIVING WHILE UNDER INFLUENCE,3674243,521515,2/15/2014 01:42:59,,2/15/2014 02:52:03,NAT,Necessary Action Taken,Saint Charles Ave & Louisiana Ave (6D01),
I0594714,98,DRIVING WHILE UNDER INFLUENCE,3676752,530758,9/5/2014 13:36:13,9/5/2014 13:37:43,9/5/2014 17:15:54,NAT,Necessary Action Taken,Poydras Exit & S Claiborne Ave (1G01),70112
B1831114,98,DRIVING WHILE UNDER INFLUENCE,3678077,521500,2/15/2014 02:15:34,2/15/2014 02:15:34,2/15/2014 03:59:49,NAT,Necessary Action Taken,Magazine St & 1st St,70130
B1831014,98,DRIVING WHILE UNDER INFLUENCE,3666229,522126,2/15/2014 02:12:08,2/15/2014 02:12:08,2/15/2014 03:40:10,NAT,Necessary Action Taken,Nashville Ave (2F02) & Saint Charles Ave,70115
B1840014,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,2/15/2014 04:46:09,,2/15/2014 06:14:19,NAT,Necessary Action Taken,Louisiana Ave (6A03) & Tchoupitoulas St,
B1841614,98,DRIVING WHILE UNDER INFLUENCE,3670942,520333,2/15/2014 05:05:27,2/15/2014 05:05:27,2/15/2014 05:48:03,NAT,Necessary Action Taken,Napoleon Ave (6P01) & Prytania St,70115
F2578314,98,DRIVING WHILE UNDER INFLUENCE,3680928,533192,6/20/2014 00:00:52,6/20/2014 00:00:52,6/20/2014 00:01:20,NAT,Necessary Action Taken,Basin St (1E03) & St Peter St,70116
F2580214,98,DRIVING WHILE UNDER INFLUENCE,3680928,533192,6/20/2014 00:17:22,6/20/2014 00:17:22,6/20/2014 01:25:56,NAT,Necessary Action Taken,Basin St (1E03) & Saint Peter St,70116
F2580414,98,DRIVING WHILE UNDER INFLUENCE,3680928,533192,6/20/2014 00:23:24,6/20/2014 00:23:24,6/20/2014 01:19:08,NAT,Necessary Action Taken,Basin St (1E03) & St Peter St,70116
F2581714,98,DRIVING WHILE UNDER INFLUENCE,3680928,533192,6/20/2014 00:48:49,,6/20/2014 00:49:23,NAT,Necessary Action Taken,Basin St (1E03) & St Peter St,70116
F2583714,98,DRIVING WHILE UNDER INFLUENCE,3680928,533192,6/20/2014 01:13:46,6/20/2014 01:13:46,6/20/2014 02:07:15,NAT,Necessary Action Taken,Basin St (1E03) & Saint Peter St,70116
F2584614,98,DRIVING WHILE UNDER INFLUENCE,3680928,533192,6/20/2014 01:24:49,6/20/2014 01:24:49,6/20/2014 02:06:18,NAT,Necessary Action Taken,Saint Peter St & Basin St (1E03),70116
F2591214,98,DRIVING WHILE UNDER INFLUENCE,3671019,518789,6/20/2014 03:07:24,6/20/2014 03:07:24,6/20/2014 03:50:28,NAT,Necessary Action Taken,Napoleon Ave & Magazine St (2F04),70115
L2408214,98,DRIVING WHILE UNDER INFLUENCE,3678687,518928,12/21/2014 01:15:45,12/21/2014 01:24:32,12/21/2014 02:43:46,NAT,Necessary Action Taken,027XX Tchoupitoulas St,70130
K0927414,98,DRIVING WHILE UNDER INFLUENCE,3667219,534680,11/8/2014 00:10:45,,11/8/2014 01:15:46,NAT,Necessary Action Taken,Edinburgh St & Dublin St,70118
A1443314,98,DRIVING WHILE UNDER INFLUENCE,3666806,533630,1/12/2014 01:01:49,,1/12/2014 01:48:49,NAT,Necessary Action Taken,S Carrollton Ave (2T03) & Oleander St,70118
K0933014,98,DRIVING WHILE UNDER INFLUENCE,3675107,528072,11/8/2014 01:26:06,11/8/2014 01:26:06,11/8/2014 02:55:27,NAT,Necessary Action Taken,S Claiborne Ave (6J02) & Martin Luther King Jr Blvd,70113
C3878614,98,DRIVING WHILE UNDER INFLUENCE,3679927,534680,3/30/2014 02:38:55,,3/30/2014 03:46:14,NAT,Necessary Action Taken,Orleans Ave & N Claiborne Ave (1F02),70116
K0934414,98,DRIVING WHILE UNDER INFLUENCE,3679889,534642,11/8/2014 01:48:15,11/8/2014 01:48:15,11/8/2014 03:52:03,NAT,Necessary Action Taken,Orleans Ave & N Claiborne Ave (1E03),70116
C3881514,98,DRIVING WHILE UNDER INFLUENCE,3694839,536626,3/30/2014 03:33:50,3/30/2014 03:36:03,3/30/2014 06:28:35,NAT,Necessary Action Taken,046XX N Claiborne Ave,70117
C3883114,98,DRIVING WHILE UNDER INFLUENCE,3676625,520493,3/30/2014 03:48:08,,3/30/2014 05:36:16,NAT,Necessary Action Taken,029XX Magazine St,70115
K0937314,98,DRIVING WHILE UNDER INFLUENCE,3679552,519267,11/8/2014 02:34:37,,11/8/2014 03:40:01,NAT,Necessary Action Taken,024XX Tchoupitoulas St,70130
F2722014,98,DRIVING WHILE UNDER INFLUENCE,3677890,518577,6/21/2014 01:37:27,6/21/2014 01:37:27,6/21/2014 02:47:35,NAT,Necessary Action Taken,029XX Tchoupitoulas St,70115
F2725014,98,DRIVING WHILE UNDER INFLUENCE,3672629,526285,6/21/2014 02:12:18,6/21/2014 02:12:18,6/21/2014 03:02:20,NAT,Necessary Action Taken,Toledano St & S Claiborne Ave (6I04),70115
F2733514,98,DRIVING WHILE UNDER INFLUENCE,3666159,543920,6/21/2014 04:12:08,,6/21/2014 05:11:53,NAT,Necessary Action Taken,I-10 W & West End Blvd Exit,
F2736114,98,DRIVING WHILE UNDER INFLUENCE,3666159,543920,6/21/2014 05:13:30,6/21/2014 05:13:30,6/21/2014 06:21:30,NAT,Necessary Action Taken,I10 W & West End Blvd Exit,70124
C3902114,98,DRIVING WHILE UNDER INFLUENCE,3663527,527426,3/30/2014 09:06:36,,3/30/2014 10:31:18,NAT,Necessary Action Taken,076XX Plum St,70118
J3252214,98,DRIVING WHILE UNDER INFLUENCE,3678391,518805,10/26/2014 03:28:40,,10/26/2014 05:17:21,NAT,Necessary Action Taken,Tchoupitoulas St & Washington Ave,70130
F2813014,98,DRIVING WHILE UNDER INFLUENCE,3666951,524867,6/21/2014 18:58:19,6/21/2014 19:29:02,6/21/2014 20:32:38,NAT,Necessary Action Taken,058XX Magnolia St,70115
F2824514,98,DRIVING WHILE UNDER INFLUENCE,3667059,524878,6/21/2014 20:21:18,,6/21/2014 21:27:09,NAT,Necessary Action Taken,058XX Magnolia St,70115
F2851114,98,DRIVING WHILE UNDER INFLUENCE,3679751,522305,6/22/2014 00:04:59,6/22/2014 00:04:59,6/22/2014 00:55:50,NAT,Necessary Action Taken,Saint Andrew St & Constance St,70130
F2855214,98,DRIVING WHILE UNDER INFLUENCE,3679261,519154,6/22/2014 00:36:24,,6/22/2014 02:18:22,NAT,Necessary Action Taken,Tchoupitoulas St & 2nd St,70130
C3963314,98,DRIVING WHILE UNDER INFLUENCE,3721960,570050,3/30/2014 19:45:06,3/30/2014 19:51:31,3/30/2014 22:39:13,NAT,Necessary Action Taken,I-10 E & Little Woods Exit,70129
F2866714,98,DRIVING WHILE UNDER INFLUENCE,3679538,534174,6/22/2014 02:57:09,6/22/2014 02:57:09,6/22/2014 04:58:35,NAT,Necessary Action Taken,N Claiborne Ave (1E03) & Toulouse St,70112
F2872614,98,DRIVING WHILE UNDER INFLUENCE,3691262,522507,6/22/2014 04:29:34,6/22/2014 04:29:34,6/22/2014 04:30:25,RTF,REPORT TO FOLLOW,Westbank Expy In & General De Gaulle Dr (4B02),70114
F2873614,98,DRIVING WHILE UNDER INFLUENCE,3674593,520584,6/22/2014 04:45:13,,6/22/2014 05:36:44,NAT,Necessary Action Taken,014XX Louisiana Ave,70115
E1950614,98,DRIVING WHILE UNDER INFLUENCE,3674460,519404,5/14/2014 23:58:07,5/14/2014 23:58:07,5/15/2014 02:25:07,NAT,Necessary Action Taken,Magazine St & Aline St,70115
F2877214,98,DRIVING WHILE UNDER INFLUENCE,3681673,520761,6/22/2014 05:50:19,,6/22/2014 07:04:09,NAT,Necessary Action Taken,018XX Tchoupitoulas St,70130
C3982114,98,DRIVING WHILE UNDER INFLUENCE,3677890,518577,3/30/2014 23:46:27,3/30/2014 23:46:27,3/31/2014 00:37:23,NAT,Necessary Action Taken,029XX Tchoupitoulas St,70115
C3992314,98,DRIVING WHILE UNDER INFLUENCE,3682065,523392,3/31/2014 02:11:22,3/31/2014 02:11:22,3/31/2014 03:09:18,NAT,Necessary Action Taken,Race St & Religious St,70130
C3995014,98,DRIVING WHILE UNDER INFLUENCE,3666947,540694,3/31/2014 03:05:07,,3/31/2014 04:15:38,NAT,Necessary Action Taken,I-10 W & City Park Ave,
C3999514,98,DRIVING WHILE UNDER INFLUENCE,3680710,537044,3/31/2014 04:42:06,,3/31/2014 05:49:13,NAT,Necessary Action Taken,Esplanade Ave (1B01) & N Roman St,
F2970214,98,DRIVING WHILE UNDER INFLUENCE,3679810,534695,6/22/2014 23:32:03,,6/23/2014 00:49:33,NAT,Necessary Action Taken,Orleans Ave & I-10 W,70116
F2987914,98,DRIVING WHILE UNDER INFLUENCE,3672629,526285,6/23/2014 04:09:03,,6/23/2014 05:22:50,NAT,Necessary Action Taken,Toledano St & S Claiborne Ave (6I04),70115
F2990714,98,DRIVING WHILE UNDER INFLUENCE,3680021,531618,6/23/2014 05:21:34,6/23/2014 05:21:34,6/23/2014 06:12:15,NAT,Necessary Action Taken,Canal St (1E02) & N Rampart St,70112
A1462914,98,DRIVING WHILE UNDER INFLUENCE,3674345,533709,1/12/2014 06:09:53,,1/12/2014 07:18:09,NAT,Necessary Action Taken,S Broad St & Tulane Ave,
B1962414,98,DRIVING WHILE UNDER INFLUENCE,3672098,518780,2/16/2014 01:33:14,2/16/2014 01:33:14,2/16/2014 04:03:19,NAT,Necessary Action Taken,041XX Magazine St,70115
